 frequency       v(/u_c)         v(/u_c)         v(/u_1)         v(/u_1)         i(vs1)          i(vs1)          v(/e_c)         v(/e_c)        
 2.29086765e+00  2.72405108e-01  3.21553544e-01  2.72193896e-01  3.21294929e-01  1.18250687e+00 -9.65001051e-01  4.08607662e-01  4.82330316e-01 
 2.31739465e+00  2.78132403e-01  3.22456204e-01  2.77918060e-01  3.22198300e-01  1.16532098e+00 -9.67707967e-01  4.17198604e-01  4.83684305e-01 
 2.34422882e+00  2.83952649e-01  3.23267022e-01  2.83735190e-01  3.23009942e-01  1.14785626e+00 -9.70139208e-01  4.25928974e-01  4.84900533e-01 
 2.37137371e+00  2.89865484e-01  3.23981641e-01  2.89644927e-01  3.23725501e-01  1.13011381e+00 -9.72281693e-01  4.34798227e-01  4.85972462e-01 
 2.39883292e+00  2.95870394e-01  3.24595591e-01  2.95646761e-01  3.24340510e-01  1.11209517e+00 -9.74122009e-01  4.43805592e-01  4.86893386e-01 
 2.42661010e+00  3.01966703e-01  3.25104290e-01  3.01740021e-01  3.24850390e-01  1.09380238e+00 -9.75646410e-01  4.52950054e-01  4.87656435e-01 
 2.45470892e+00  3.08153562e-01  3.25503053e-01  3.07923865e-01  3.25250460e-01  1.07523799e+00 -9.76840836e-01  4.62230342e-01  4.88254580e-01 
 2.48313311e+00  3.14429941e-01  3.25787090e-01  3.14197266e-01  3.25535931e-01  1.05640510e+00 -9.77690911e-01  4.71644911e-01  4.88680635e-01 
 2.51188643e+00  3.20794616e-01  3.25951513e-01  3.20559007e-01  3.25701918e-01  1.03730739e+00 -9.78181967e-01  4.81191924e-01  4.88927269e-01 
 2.54097271e+00  3.27246160e-01  3.25991337e-01  3.27007666e-01  3.25743441e-01  1.01794914e+00 -9.78299050e-01  4.90869240e-01  4.88987005e-01 
 2.57039578e+00  3.33782928e-01  3.25901491e-01  3.33541605e-01  3.25655429e-01  9.98335307e-01 -9.78026942e-01  5.00674393e-01  4.88852237e-01 
 2.60015956e+00  3.40403050e-01  3.25676822e-01  3.40158959e-01  3.25432732e-01  9.78471504e-01 -9.77350177e-01  5.10604575e-01  4.88515233e-01 
 2.63026799e+00  3.47104416e-01  3.25312100e-01  3.46857626e-01  3.25070123e-01  9.58364072e-01 -9.76253067e-01  5.20656624e-01  4.87968150e-01 
 2.66072506e+00  3.53884665e-01  3.24802030e-01  3.53635251e-01  3.24562308e-01  9.38020102e-01 -9.74719722e-01  5.30826997e-01  4.87203044e-01 
 2.69153480e+00  3.60741174e-01  3.24141258e-01  3.60489220e-01  3.23903936e-01  9.17447473e-01 -9.72734081e-01  5.41111761e-01  4.86211887e-01 
 2.72270131e+00  3.67671047e-01  3.23324386e-01  3.67416644e-01  3.23089609e-01  8.96654884e-01 -9.70279944e-01  5.51506570e-01  4.84986579e-01 
 2.75422870e+00  3.74671100e-01  3.22345978e-01  3.74414348e-01  3.22113894e-01  8.75651896e-01 -9.67341003e-01  5.62006651e-01  4.83518967e-01 
 2.78612117e+00  3.81737856e-01  3.21200576e-01  3.81478860e-01  3.20971334e-01  8.54448958e-01 -9.63900883e-01  5.72606783e-01  4.81800864e-01 
 2.81838293e+00  3.88867524e-01  3.19882712e-01  3.88606401e-01  3.19656461e-01  8.33057446e-01 -9.59943179e-01  5.83301286e-01  4.79824068e-01 
 2.85101827e+00  3.96055999e-01  3.18386925e-01  3.95792873e-01  3.18163815e-01  8.11489694e-01 -9.55451508e-01  5.94083998e-01  4.77580388e-01 
 2.88403150e+00  4.03298843e-01  3.16707776e-01  4.03033848e-01  3.16487957e-01  7.89759025e-01 -9.50409550e-01  6.04948265e-01  4.75061664e-01 
 2.91742701e+00  4.10591281e-01  3.14839864e-01  4.10324559e-01  3.14623486e-01  7.67879780e-01 -9.44801107e-01  6.15886921e-01  4.72259795e-01 
 2.95120923e+00  4.17928187e-01  3.12777847e-01  4.17659893e-01  3.12565060e-01  7.45867345e-01 -9.38610153e-01  6.26892281e-01  4.69166770e-01 
 2.98538262e+00  4.25304082e-01  3.10516462e-01  4.25034378e-01  3.10307415e-01  7.23738178e-01 -9.31820900e-01  6.37956123e-01  4.65774693e-01 
 3.01995172e+00  4.32713119e-01  3.08050547e-01  4.32442179e-01  3.07845386e-01  7.01509828e-01 -9.24417861e-01  6.49069678e-01  4.62075820e-01 
 3.05492111e+00  4.40149083e-01  3.05375059e-01  4.39877091e-01  3.05173930e-01  6.79200957e-01 -9.16385917e-01  6.60223625e-01  4.58062588e-01 
 3.09029543e+00  4.47605384e-01  3.02485105e-01  4.47332534e-01  3.02288151e-01  6.56831350e-01 -9.07710387e-01  6.71408076e-01  4.53727657e-01 
 3.12607937e+00  4.55075052e-01  2.99375962e-01  4.54801550e-01  2.99183324e-01  6.34421932e-01 -8.98377109e-01  6.82612577e-01  4.49063943e-01 
 3.16227766e+00  4.62550736e-01  2.96043106e-01  4.62276799e-01  2.95854919e-01  6.11994769e-01 -8.88372515e-01  6.93826103e-01  4.44064659e-01 
 3.19889511e+00  4.70024704e-01  2.92482238e-01  4.69750561e-01  2.92298636e-01  5.89573072e-01 -8.77683714e-01  7.05037056e-01  4.38723357e-01 
 3.23593657e+00  4.77488846e-01  2.88689314e-01  4.77214736e-01  2.88510424e-01  5.67181192e-01 -8.66298581e-01  7.16233268e-01  4.33033971e-01 
