f_Hz,Round_p_centre_0deg_dB,Round_p_centre_15deg_dB,Round_p_centre_30deg_dB,Round_p_centre_45deg_dB,Round_p_centre_60deg_dB,Round_p_centre_75deg_dB,Round_p_centre_90deg_dB,Round_p_centre_120deg_dB,Round_p_centre_150deg_dB,Round_p_centre_180deg_dB,Round_p_FP_0deg_dB,Round_p_FP_15deg_dB,Round_p_FP_30deg_dB,Round_p_FP_45deg_dB,Round_p_FP_60deg_dB,Round_p_FP_75deg_dB,Round_p_FP_90deg_dB,Round_p_FP_120deg_dB,Round_p_FP_150deg_dB,Round_p_FP_180deg_dB,Round_p_avg_0deg_dB,Round_p_avg_15deg_dB,Round_p_avg_30deg_dB,Round_p_avg_45deg_dB,Round_p_avg_60deg_dB,Round_p_avg_75deg_dB,Round_p_avg_90deg_dB,Round_p_avg_120deg_dB,Round_p_avg_150deg_dB,Round_p_avg_180deg_dB,Flat_p_centre_0deg_dB,Flat_p_centre_15deg_dB,Flat_p_centre_30deg_dB,Flat_p_centre_45deg_dB,Flat_p_centre_60deg_dB,Flat_p_centre_75deg_dB,Flat_p_centre_90deg_dB,Flat_p_centre_120deg_dB,Flat_p_centre_150deg_dB,Flat_p_centre_180deg_dB,Flat_p_FP_0deg_dB,Flat_p_FP_15deg_dB,Flat_p_FP_30deg_dB,Flat_p_FP_45deg_dB,Flat_p_FP_60deg_dB,Flat_p_FP_75deg_dB,Flat_p_FP_90deg_dB,Flat_p_FP_120deg_dB,Flat_p_FP_150deg_dB,Flat_p_FP_180deg_dB,Flat_p_avg_0deg_dB,Flat_p_avg_15deg_dB,Flat_p_avg_30deg_dB,Flat_p_avg_45deg_dB,Flat_p_avg_60deg_dB,Flat_p_avg_75deg_dB,Flat_p_avg_90deg_dB,Flat_p_avg_120deg_dB,Flat_p_avg_150deg_dB,Flat_p_avg_180deg_dB
89.0898718140339,0.20525654548872,0.189054102748673,0.142781218120659,0.0737852209575978,-0.00510945397850414,-0.0766212750941865,-0.123191796071805,-0.109237613265201,-0.0106080431715455,0.042117776442953,0.205133250910319,0.189125368122699,0.143371022208324,0.0750441157602741,-0.00325127419826734,-0.0744198849091437,-0.120993034203032,-0.107942024775507,-0.0106492637406863,0.0414357568024365,0.173201980206651,0.198377439816374,0.189348046219778,0.145674296174501,0.0736451723342463,-0.0127188355934591,-0.0932770402909298,-0.162714933622479,-0.0901285438873162,0.0120510417112362,0.192315439335659,0.176206085230018,0.130445255132254,0.0629300371475803,-0.0130739303465123,-0.0804756149133839,-0.122717779032297,-0.104074183394041,-0.00646929569974712,0.0450795318839685,0.192267139728553,0.176343256266529,0.131075910426274,0.0641956920557084,-0.0112412737010081,-0.0783198423886952,-0.120568871283749,-0.102811816386233,-0.00653036979074192,0.0443818167141461,0.160011570846703,0.184778754431914,0.175705405840214,0.132853616232591,0.0631172983923715,-0.019318903623815,-0.09501927320534,-0.157391576091795,-0.0849318116419635,0.0150665399168876
94.3874312681694,0.240263068981576,0.222494446507617,0.171480659159313,0.0946293753551511,0.0054365506739768,-0.077018435401416,-0.132402907531893,-0.121444197685897,-0.0117593687177265,0.0473643017546963,0.240048638417009,0.222507099748247,0.172099086262889,0.0960301378161513,0.00753718574576574,-0.0745200413188287,-0.129911469509991,-0.119988863479974,-0.0118085911998921,0.0465972404375513,0.204525270411927,0.233087478196846,0.223994077283346,0.176184242967286,0.0957281283180269,-0.00246453847773305,-0.0957786900850384,-0.180152965525865,-0.10093287808508,0.0136200097357335,0.226413516529165,0.208596983364151,0.157746817388541,0.0820305656668659,-0.0043432415500236,-0.0823198890446727,-0.132668199095851,-0.115843510076522,-0.00710991903281983,0.0507059048636211,0.226310822544059,0.208710263325104,0.158434712168898,0.0834570233644998,-0.00226032188807123,-0.0798684065749596,-0.130232437839114,-0.114426071989409,-0.00718145139480104,0.0499212222675944,0.190301555497098,0.21838203646395,0.208923578628054,0.161527704523626,0.0831398304253183,-0.010920106360546,-0.0987133236911081,-0.174490216816948,-0.0951023269748541,0.0170219703629435
100,0.279578107914006,0.260249895809136,0.204436872366165,0.11939639172751,0.01906430207488,-0.0757071017639202,-0.141446330884023,-0.134878627993665,-0.0130372156398718,0.0532549809704467,0.279222335312359,0.260159749323794,0.205056631645965,0.120935549901759,0.0214276004766017,-0.0728759873572292,-0.138623482708216,-0.133243708501283,-0.0130960335294046,0.0523922167383091,0.239835879575687,0.272235747339389,0.263489429511796,0.211713509577577,0.122447616107872,0.0112556542214141,-0.0966481299265022,-0.199117077040578,-0.113023106918689,0.0153834172119336,0.265296789484722,0.245723008859163,0.189564142731356,0.105086033854666,0.00728970373017603,-0.0827361987787991,-0.142686315900457,-0.128834339876543,-0.00781313107359081,0.0570276057983559,0.265099258752695,0.245777939433551,0.190291287515691,0.106677667476239,0.00964829028765279,-0.0799511272540491,-0.139924968431899,-0.127242692299302,-0.00789702513026609,0.0561450598298057,0.225021539302877,0.256853456681786,0.247295546943939,0.195312029089163,0.107654450519713,0.000642714454276818,-0.101083249147607,-0.193150634524332,-0.106481942403083,0.0192238265841716
105.94630943593,0.323130539577125,0.302303338394399,0.241782838094941,0.148415990247792,0.0362470596829479,-0.0722297337361553,-0.150050337754237,-0.149631695456356,-0.014458603244126,0.0598646127327961,0.322566791075101,0.302050486528457,0.242363289913203,0.150081041803733,0.0388898689319814,-0.0690284067749212,-0.146852983018369,-0.147794851426702,-0.0145289192358432,0.0588941527136368,0.279058552241266,0.315796069865837,0.307963754390116,0.252627235394598,0.154399690895858,0.0291328050813963,-0.0953271366281463,-0.219645525046801,-0.126551628291754,0.0173610233875416,0.309134642597558,0.287799389396673,0.226232597588137,0.132568834833675,0.0223590233767795,-0.081279207209547,-0.152544607781093,-0.143148645989968,-0.00858853111061848,0.0641261190884702,0.308785742249674,0.287746396822895,0.226968869974473,0.134322711854842,0.0250170193995481,-0.0781197858619247,-0.149414196524871,-0.141361256667644,-0.00868703803993494,0.0631334575315338,0.264335113439468,0.300405259100062,0.291168357944863,0.23473928829797,0.137346596441902,0.0160663320921101,-0.101617476424131,-0.213434919453556,-0.119214894637684,0.0216986407335736
112.246204830937,0.370629884855221,0.348427444803472,0.283475097499849,0.18190870403032,0.0574385035735787,-0.066076385755741,-0.157874735043611,-0.165791504208474,-0.0160432874788331,0.0672760332103239,0.369772944881423,0.347933891806204,0.283959448747769,0.183675195296624,0.0603720278062671,-0.0624666140585996,-0.15425534403375,-0.163727575420631,-0.0161273704856703,0.0661843892302333,0.321899119549468,0.363522763374656,0.357350109076751,0.299152268862934,0.192136237769851,0.0519133955219146,-0.091149145703024,-0.241744454112837,-0.141688006297895,0.0195738708275742,0.357915591635476,0.334873755836903,0.267961828100706,0.164894791756862,0.0414195686750662,-0.0774338746991031,-0.161949132978934,-0.158890415606766,-0.00944824851332848,0.0720913108137282,0.357339286553516,0.3346446758063,0.268661479361771,0.166797583151101,0.0443969972089077,-0.073857170530971,-0.158401172178081,-0.156883048341184,-0.00956402746236919,0.0709747617904279,0.3082295481538,0.34907422196069,0.340743518940429,0.280259314415256,0.172905354679246,0.0361295892662172,-0.0996932740518212,-0.235380998769525,-0.133462603287727,0.0244745722541312
118.920711500272,0.421528927308874,0.398142387884496,0.32924182261292,0.219931627483338,0.0830331125971389,-0.0566974493592109,-0.164503111291647,-0.18343942188885,-0.0178137240648097,0.075581382773608,0.420273973801292,0.397310621634377,0.329554784879011,0.221760117266918,0.0862601338961423,-0.0526417804616522,-0.160409856777588,-0.181120066371817,-0.0179142771070089,0.0743533868712607,0.36780261248778,0.414905595439714,0.411330050245852,0.35131572554213,0.236112370518398,0.0803739437966289,-0.0833334190403285,-0.265374568789202,-0.158619940895453,0.0220447229695724,0.411390952669753,0.386768404946242,0.314777448133541,0.202372996305726,0.0650175303749719,-0.0706194870172913,-0.170529027529993,-0.176163159733369,-0.0104073172628127,0.0810223702283264,0.410488688001059,0.386273258604488,0.315375503432044,0.204397405755191,0.0683280074109866,-0.0665815598930694,-0.166509904158693,-0.173908521907475,-0.0105435056111266,0.0797664595928688,0.356457450865992,0.402661243366366,0.396013877691187,0.332179445822679,0.214980512875521,0.0616788178583835,-0.0945654766644823,-0.258991503048781,-0.149405180229025,0.0275815148854722
125.992104989487,0.475009355179343,0.45069261228608,0.378539516234041,0.262320566450719,0.113315638050798,-0.0435254473744848,-0.169437054668772,-0.202644357224276,-0.0197946035211745,0.0848839271210169,0.473232912685161,0.449405921004244,0.378586064483325,0.264153856439746,0.116827342176014,-0.038989293461226,-0.16481424698533,-0.200037649541465,-0.0199148453138365,0.0835025227286615,0.415931426203056,0.469143273031615,0.46928876462076,0.408881480787327,0.286621867526009,0.115282022364971,-0.0709854143121832,-0.290433853820599,-0.177553673343594,0.0247989566300447,0.469025236032449,0.443026439781225,0.366459576857734,0.245145493125835,0.093648993301255,-0.0602008453895028,-0.177826420783007,-0.195066170484018,-0.0114838206893683,0.0910291397266984,0.467673993912504,0.442151082211933,0.366868583166627,0.247246421392282,0.097296399532946,-0.0556584866592197,-0.173277502227312,-0.19253351331898,-0.0116441165880498,0.0896164862614939,0.408482786360856,0.460674289917508,0.45669807343961,0.390594909326682,0.264125045985062,0.0936011290787976,-0.0853590704077648,-0.28421909020608,-0.167242605185051,0.0310514907874833
133.483985417003,0.53000851249394,0.505059605653634,0.430531765325409,0.308636347271955,0.148401288527581,-0.0260078663161895,-0.172093903049721,-0.223454837287089,-0.0220117344335128,0.0953006637485318,0.527572436303371,0.503185147796473,0.430197855804319,0.310397558238427,0.152173922593335,-0.0209622026867655,-0.166882838020703,-0.220524827532153,-0.0221554984621624,0.0937466683438614,0.465180871590793,0.525152247010129,0.530294224805859,0.47129371738526,0.343723660373091,0.157341550423113,-0.0531066816524075,-0.316735521869145,-0.198713521590084,0.0278661287403669,0.529966419851653,0.502873748769235,0.422486774539038,0.293120510120696,0.127705705723478,-0.0455090039325229,-0.18328783629958,-0.215689025344764,-0.012698594010069,0.102234062526441,0.52801879023868,0.50147926612276,0.422594582470356,0.295231348686827,0.131680299537201,-0.0404221590187533,-0.178145912568329,-0.212843693010821,-0.0128873542859849,0.1006451471344,0.463443500022838,0.52228653290493,0.522181784068651,0.455314178630312,0.320723193320051,0.132782459018194,-0.0710684908232907,-0.310947314124262,-0.187195267073556,0.0349195498439123
141.421356237309,0.585309976144729,0.560032431015433,0.484108412919088,0.358127378748031,0.188170919457316,-0.00365248417414893,-0.171810112801426,-0.245888298862529,-0.0244900418620941,0.106965953752522,0.582069650666362,0.557428226176125,0.483264725350937,0.35971967030677,0.192162675953352,0.0019228534367374,-0.165950464394183,-0.242594539548352,-0.0246618978645412,0.105217788315967,0.51425429442013,0.581632322748629,0.593119061876937,0.53764099012848,0.407165609358097,0.207121405824187,-0.0286183880595739,-0.34398046675859,-0.222340222348116,0.0312824432249428,0.593054585789071,0.565213995523224,0.481998638464884,0.345906501745491,0.167409069300855,-0.0258739463523701,-0.186258615996866,-0.238103702250586,-0.0140742054539126,0.114775045420379,0.590342056743172,0.563138994744665,0.481668165702618,0.347936172731478,0.171683261520323,-0.0202089010026278,-0.180456811708096,-0.234906628569796,-0.0142965631368894,0.112987949609863,0.520148270528907,0.586326586791726,0.591479636984094,0.525788091763354,0.384906680609025,0.180047696486851,-0.0505673923088423,-0.338966055996008,-0.209503484210205,0.0392254588259811
149.830707687668,0.639723851244213,0.614361546218282,0.537968279690841,0.409725450088096,0.232209085624074,0.0239144642175581,-0.16785292186778,-0.269917035307733,-0.0272505139017023,0.120036353723613,0.635541728422773,0.610888561927049,0.5364781827616,0.411034393730572,0.236357805541695,0.0300269977794193,-0.161284821708441,-0.266214092434314,-0.0274559177924425,0.118069734476853,0.561823689339461,0.637214276909997,0.656328160315571,0.606658846198002,0.476315730927329,0.264968392294672,0.00359680766524468,-0.371723857888531,-0.248687828638404,0.0350942746477185,0.656892996205969,0.628679412932784,0.543795742875484,0.402758797320218,0.212736026177816,-0.000671189506514697,-0.185982491038744,-0.262353552681479,-0.0156328966715831,0.128809576382868,0.653233890603835,0.625746587089965,0.542867930870547,0.40459041004029,0.217260221779919,0.00559546412916377,-0.179451809098854,-0.258760709430798,-0.0158949038479148,0.126799684596056,0.577130625000983,0.651323221456441,0.663236797681055,0.601056043245315,0.45646494664772,0.236081374697004,-0.0226335769766306,-0.367940621654564,-0.234425565339638,0.0440165050292087
158.74010519682,0.692381945480851,0.667022115906616,0.590791958318214,0.462096633558106,0.27975710147217,0.0568787759288448,-0.159443581387117,-0.295450429148971,-0.0303061328102294,0.134696622401827,0.687147092904287,0.662562303513523,0.58852485397243,0.4629964078265,0.283979601227239,0.0635193726394057,-0.152110521091602,-0.291287407634368,-0.0305516118007505,0.132484211695705,0.60680225169776,0.690715478374564,0.718457709525821,0.676793230259461,0.550115355290026,0.330908466057775,0.0446295754997601,-0.399336295782956,-0.278019144109764,0.039362698658393,0.720010644366025,0.691765466300102,0.606401264980928,0.462555895220318,0.263344150446916,0.0306166895399019,-0.181609120746619,-0.288438336492741,-0.017393197490392,0.144520407050736,0.715224212354167,0.687793949698846,0.604702659831808,0.464048148717445,0.268043285261626,0.0374933954337785,-0.174280800020334,-0.284400146686289,-0.0177020007476519,0.142260067263456,0.632789008560707,0.715632036412148,0.735794402475016,0.679727469964729,0.534759296368229,0.301329446157102,0.014005447311981,-0.397373995226221,-0.262234016997453,0.0493517049015602
